citing_id,cited_id
doi:10.1007/978-3-031-37703-7_15,doi:10.46298/lmcs-19(2:13)2023
doi:10.1007/978-3-031-37703-7_2,doi:10.1145/2103621.2103674
doi:10.1007/978-3-031-37703-7_2,doi:10.1145/3290362
doi:10.1007/978-3-031-37703-7_2,doi:10.1145/3498707
doi:10.1007/978-3-031-37706-8_3,doi:10.1145/177492.177725
doi:10.1007/978-3-031-38499-8_10,arxiv:1405.6939
doi:10.1007/978-3-031-38499-8_10,doi:10.1007/978-3-031-27481-7_12
doi:10.1007/978-3-031-38499-8_10,doi:10.1007/978-3-540-73368-3_52
doi:10.1007/978-3-031-38499-8_10,doi:10.1109/lics.2001.932480
doi:10.1007/978-3-031-38499-8_10,doi:10.1145/167088.167097
doi:10.1007/978-3-031-39784-4_17,arxiv:1104.1034
doi:10.1007/978-3-031-57262-3_12,doi:10.1145/3158111
doi:10.1007/978-3-031-63498-7_16,doi:10.1145/322186.322198
doi:10.1007/978-3-031-71162-6_6,arxiv:1405.4028
doi:10.1007/978-3-031-71162-6_6,arxiv:2306.10009
doi:10.1007/978-3-031-71162-6_6,doi:10.1007/978-3-031-13185-1_4
doi:10.1007/978-3-031-71162-6_6,doi:10.1145/3360555
doi:10.1007/978-3-031-90643-5_20,doi:10.1007/978-3-030-81688-9_16
doi:10.1007/978-3-031-90643-5_20,doi:10.1145/3140568
doi:10.1007/978-3-031-90643-5_20,doi:10.1145/3158114
doi:10.1007/978-3-031-90643-5_20,doi:10.1145/3632877
doi:10.1007/978-3-031-90643-5_20,doi:10.23638/lmcs-15(3:18)2019
doi:10.1007/978-3-031-90660-2_9,doi:10.1007/978-3-030-72013-1_25
doi:10.1007/978-3-031-90660-2_9,doi:10.1007/978-3-030-72013-1_26
doi:10.1007/978-3-031-90660-2_9,doi:10.1007/978-3-031-66149-5_11
doi:10.1007/978-3-031-90660-2_9,doi:10.1145/1889997.1890000
doi:10.1007/978-3-031-90660-2_9,doi:10.1145/2049697.2049700
doi:10.1007/978-3-031-98668-0_3,doi:10.1007/978-3-030-44914-8_12
doi:10.1007/978-3-031-98668-0_4,doi:10.1007/978-3-030-44914-8_12
doi:10.1007/978-3-031-98668-0_4,doi:10.1017/s0956796818000151
doi:10.1007/978-3-031-98668-0_4,doi:10.1145/2160910.2160911
doi:10.1007/978-3-031-99984-0_26,arxiv:2306.10009
doi:10.1007/978-3-031-99984-0_4,arxiv:1405.6939
doi:10.1007/978-3-031-99984-0_4,arxiv:1603.06850
doi:10.1007/978-3-031-99984-0_4,doi:10.1007/978-3-031-38499-8_10
doi:10.1007/978-3-031-99984-0_4,doi:10.1109/lics.2001.932480
doi:10.1007/978-3-032-01878-6_18,arxiv:2410.04984
doi:10.1007/978-3-032-01878-6_18,doi:10.1098/rspa.2010.0301
doi:10.1007/978-3-032-01878-6_18,doi:10.1103/physrevlett.117.080501
doi:10.1007/978-3-032-01878-6_18,doi:10.1145/6490.6503
doi:10.1007/978-3-032-06847-7_9,doi:10.1007/978-3-030-72013-1_26
doi:10.1007/978-3-032-06847-7_9,doi:10.1007/978-3-642-35746-6_1
doi:10.1007/978-3-032-06847-7_9,doi:10.1145/186025.186051
doi:10.1007/978-3-032-06847-7_9,doi:10.1145/876638.876643
doi:10.1007/978-3-032-25336-1_16,arxiv:2206.14929
doi:10.1007/978-3-032-25336-1_16,arxiv:2210.05138
doi:10.1007/978-3-032-25336-1_16,doi:10.1007/978-3-030-64381-2_6
doi:10.1007/978-3-319-10431-7_3,arxiv:1307.5592
doi:10.1007/978-3-319-10431-7_3,doi:10.1137/0207005
doi:10.1007/978-3-319-17142-5_12,arxiv:1411.3419
doi:10.1007/978-3-319-17142-5_12,doi:10.1145/502090.502097
doi:10.1007/978-3-319-19249-9_19,doi:10.1145/1993316.1993521
doi:10.1007/978-3-319-21668-3_6,arxiv:1009.0673
doi:10.1007/978-3-319-21668-3_6,doi:10.1007/978-3-540-69738-1_8
doi:10.1007/978-3-319-21668-3_6,doi:10.1145/1328897.1328461
doi:10.1007/978-3-319-21668-3_6,doi:10.29007/3c1n
doi:10.1007/978-3-319-40229-1_36,doi:10.1016/j.scico.2010.07.004
doi:10.1007/978-3-319-40229-1_36,doi:10.1145/2603088.2603142
doi:10.1007/978-3-319-47958-3_23,arxiv:1307.5592
doi:10.1007/978-3-319-47958-3_23,doi:10.1145/2603088.2603142
doi:10.1007/978-3-319-62127-2_36,arxiv:1405.0189
doi:10.1007/978-3-319-62127-2_36,arxiv:1407.6756
doi:10.1007/978-3-319-62127-2_36,arxiv:1502.01063
doi:10.1007/978-3-319-62127-2_36,arxiv:1504.01431
doi:10.1007/978-3-319-62127-2_36,arxiv:1510.04622
doi:10.1007/978-3-319-62127-2_36,doi:10.1145/2746539.2746609
doi:10.1007/978-3-319-63390-9_26,arxiv:1303.2489
doi:10.1007/978-3-319-63390-9_26,doi:10.1007/978-3-319-40229-1_36
doi:10.1007/978-3-319-63390-9_26,doi:10.1007/978-3-540-30538-5_9
doi:10.1007/978-3-319-63390-9_26,doi:10.1145/373243.375719
doi:10.1007/978-3-319-66197-1_7,doi:10.1109/time.2015.12
doi:10.1007/978-3-319-66197-1_7,doi:10.4204/eptcs.226.6
doi:10.1007/978-3-319-99725-4_4,doi:10.1145/3140568
doi:10.1007/978-3-319-99725-4_4,doi:10.1145/3158114
doi:10.1007/978-3-319-99725-4_4,doi:10.1145/3192366.3192414
doi:10.1007/978-3-319-99725-4_4,doi:10.1145/357073.357079
doi:10.1007/978-3-540-28629-5_65,arxiv:quant-ph/0305028
doi:10.1007/978-3-540-28629-5_65,doi:10.1145/502090.502097
doi:10.1007/978-3-540-69738-1_8,doi:10.1007/11690634_7
doi:10.1007/978-3-540-73368-3_52,doi:10.1109/lics.2001.932480
doi:10.1007/978-3-540-73368-3_52,doi:10.1145/357073.357079
doi:10.1007/978-3-540-73420-8_12,arxiv:quant-ph/0106160
doi:10.1007/978-3-540-73420-8_12,arxiv:quant-ph/0611209
doi:10.1007/978-3-540-73420-8_12,doi:10.1070/im2003v067n01abeh000422
doi:10.1007/978-3-540-73420-8_12,doi:10.4086/toc.2005.v001a001
doi:10.1007/978-3-540-77120-3_11,arxiv:cs/0001014
doi:10.1007/978-3-540-77120-3_11,arxiv:cs/9910010
doi:10.1007/978-3-540-77120-3_11,arxiv:quant-ph/0611209
doi:10.1007/978-3-540-77120-3_11,doi:10.1007/978-3-540-73420-8_12
doi:10.1007/978-3-642-14165-2_4,arxiv:0807.4626
doi:10.1007/978-3-642-14553-7_19,doi:10.1145/1101821.1101823
doi:10.1007/978-3-642-16170-4_13,arxiv:1102.2280
doi:10.1007/978-3-642-16170-4_13,arxiv:cs/0602043
doi:10.1007/978-3-642-16242-8_6,doi:10.1007/s002360050074
doi:10.1007/978-3-642-16242-8_6,doi:10.1145/876638.876643
doi:10.1007/978-3-642-17458-2_24,doi:10.1137/070690201
doi:10.1007/978-3-642-19718-5_13,doi:10.1007/978-3-540-74061-2_12
doi:10.1007/978-3-642-31594-7_44,doi:10.1007/978-3-642-33090-2_30
doi:10.1007/978-3-642-31594-7_44,doi:10.1145/502090.502097
doi:10.1007/978-3-642-33090-2_30,arxiv:1005.1601
doi:10.1007/978-3-642-33090-2_30,arxiv:quant-ph/0201007
doi:10.1007/978-3-642-33090-2_30,doi:10.1109/focs.2009.55
doi:10.1007/978-3-642-33090-2_30,doi:10.1145/502090.502097
doi:10.1007/978-3-642-35746-6_1,doi:10.1145/186025.186051
doi:10.1007/978-3-642-35746-6_1,doi:10.1145/876638.876643
doi:10.1007/978-3-642-54108-7_7,doi:10.1016/j.entcs.2006.11.037
doi:10.1007/978-3-642-54108-7_7,doi:10.1145/1707801.1706325
doi:10.1007/978-3-642-54108-7_7,doi:10.1145/2426890.2426900
doi:10.1007/978-3-662-44465-8_4,arxiv:1411.3419
doi:10.1007/978-3-662-47672-7_50,arxiv:quant-ph/0302079
doi:10.1007/978-3-662-47672-7_50,doi:10.1103/physrevlett.107.040501
doi:10.1007/978-3-662-57669-4_9,arxiv:cs/9910001
doi:10.1007/978-981-19-9601-6_6,arxiv:1811.01670
doi:10.1007/978-981-19-9601-6_6,doi:10.1007/bfb0000474
doi:10.1007/978-981-19-9601-6_6,doi:10.1137/0207005
doi:10.1007/978-981-19-9601-6_6,doi:10.1145/333979.333989
doi:10.1007/978-981-19-9601-6_8,doi:10.1007/bfb0000474
doi:10.1007/978-981-19-9601-6_8,doi:10.1145/333979.333989
doi:10.1007/978-981-19-9601-6_8,doi:10.1145/343369.343378
doi:10.1007/978-981-19-9601-6_8,doi:10.1145/3498721
doi:10.1007/978-981-19-9601-6_8,doi:10.1145/876638.876643
doi:10.1007/978-981-96-0668-9_20,arxiv:1107.3127
doi:10.1007/978-981-96-0668-9_20,arxiv:1212.4548
doi:10.1007/978-981-96-0668-9_20,arxiv:1506.04350
doi:10.1007/978-981-96-0668-9_20,arxiv:1511.07860
doi:10.1007/978-981-96-0668-9_20,arxiv:1608.04355
doi:10.1007/978-981-96-0668-9_20,arxiv:1709.07635
doi:10.1007/978-981-96-0668-9_20,arxiv:2001.07788
doi:10.1007/978-981-96-0668-9_20,arxiv:2002.08533
doi:10.1007/978-981-96-0668-9_20,arxiv:2310.17762
doi:10.1007/978-981-96-0668-9_20,doi:10.1007/s00037-015-0100-0
doi:10.1007/978-981-96-0668-9_20,doi:10.1109/focs52979.2021.00019
doi:10.1007/978-981-96-0668-9_20,doi:10.1145/2559903
doi:10.1007/978-981-96-0668-9_20,doi:10.1145/972639.972643
doi:10.1007/978-981-96-0668-9_20,doi:10.4086/toc.2018.v014a009
doi:10.1007/bfb0000474,doi:10.1145/151646.151650
doi:10.1007/bfb0000474,doi:10.1145/258128.258212
doi:10.1007/s00037-013-0065-9,arxiv:0905.1300
doi:10.1007/s00037-015-0100-0,arxiv:1107.3127
doi:10.1007/s00037-015-0100-0,arxiv:1212.1891
doi:10.1007/s00037-015-0100-0,doi:10.1002/rsa.3240040203
doi:10.1007/s00037-015-0100-0,doi:10.1016/s0019-9958(82)90382-5
doi:10.1007/s00037-015-0100-0,doi:10.1017/cbo9780511804090
doi:10.1007/s00037-015-0100-0,doi:10.1145/174130.174138
doi:10.1007/s00037-015-0100-0,doi:10.1145/1754399.1754401
doi:10.1007/s00037-015-0100-0,doi:10.1145/258533.258590
doi:10.1007/s00037-015-0100-0,doi:10.1145/28395.28404
doi:10.1007/s00037-017-0159-x,doi:10.1002/rsa.3240040202
doi:10.1007/s00037-017-0159-x,doi:10.1002/rsa.3240040203
doi:10.1007/s00037-017-0159-x,doi:10.1007/s00037-015-0100-0
doi:10.1007/s00037-018-0164-8,arxiv:0909.5684
doi:10.1007/s00037-018-0164-8,arxiv:1011.1350
doi:10.1007/s00037-018-0166-6,arxiv:1101.0523
doi:10.1007/s00037-018-0166-6,arxiv:1402.6800
doi:10.1007/s00037-018-0166-6,arxiv:cs/0208006
doi:10.1007/s00037-018-0172-8,doi:10.1007/s00037-018-0164-8
doi:10.1007/s00037-022-00231-8,arxiv:0804.3401
doi:10.1007/s00037-022-00231-8,doi:10.1137/140971944
doi:10.1007/s00037-022-00231-8,doi:10.22331/q-2019-09-30-189
doi:10.1007/s00037-025-00273-8,arxiv:0905.1300
doi:10.1007/s00037-025-00273-8,arxiv:1609.02888
doi:10.1007/s00037-025-00273-8,doi:10.1007/s00037-022-00231-8
doi:10.1007/s00037-025-00273-8,doi:10.1561/0400000068
doi:10.1007/s00037-025-00273-8,doi:10.4086/toc.2015.v011a003
doi:10.1007/s00165-014-0326-7,doi:10.1145/1889997.1890000
doi:10.1007/s001650050057,doi:10.1137/0207005
doi:10.1007/s00236-019-00358-2,arxiv:1905.13514
doi:10.1007/s00454-017-9878-7,doi:10.1017/cbo9780511804090
doi:10.1007/s00493-014-3078-3,doi:10.1016/0022-0000(92)90047-m
doi:10.1007/s00493-014-3078-3,doi:10.1145/6490.6503
doi:10.1007/s00493-014-3078-3,doi:10.1145/972639.972643
doi:10.1007/s00493-026-00202-5,arxiv:2305.15297
doi:10.1007/s10009-022-00672-0,doi:10.1145/177492.177725
doi:10.1007/s10009-024-00773-y,doi:10.1007/978-3-030-53288-8_18
doi:10.1007/s10208-014-9222-z,arxiv:0907.2850
doi:10.1007/s10270-024-01232-7,doi:10.1007/978-3-030-79876-5_37
doi:10.1007/s10270-024-01232-7,doi:10.1007/978-3-030-81688-9_16
doi:10.1007/s10479-021-04352-1,arxiv:1512.07459
doi:10.1007/s10703-024-00454-1,arxiv:1405.4028
doi:10.1007/s10703-024-00454-1,arxiv:2306.10009
doi:10.1007/s10703-024-00454-1,doi:10.1007/978-3-030-17184-1_2
doi:10.1007/s10703-025-00470-9,arxiv:1405.4028
doi:10.1007/s10703-025-00470-9,arxiv:1508.01288
doi:10.1007/s10703-025-00470-9,doi:10.1007/978-3-031-37703-7_10
doi:10.1007/s10703-025-00470-9,doi:10.1145/3462205
doi:10.1007/s10703-025-00470-9,doi:10.1145/3498722
doi:10.1007/s10703-025-00482-5,arxiv:2101.11730
doi:10.1007/s10703-025-00482-5,arxiv:2304.12588
doi:10.1007/s10703-025-00482-5,doi:10.1007/978-3-031-13185-1_17
doi:10.1007/s10703-025-00482-5,doi:10.1007/978-3-031-37703-7_15
doi:10.1007/s10703-025-00482-5,doi:10.1017/s0960129511000193
doi:10.1007/s10703-025-00482-5,doi:10.1145/3632844
doi:10.1007/s10703-025-00482-5,doi:10.46298/lmcs-19(2:13)2023
doi:10.1007/s10817-016-9372-6,doi:10.1145/357073.357079
doi:10.1007/s11390-025-4684-9,arxiv:1610.04707
doi:10.1007/s11390-025-4684-9,arxiv:2001.06235
doi:10.1007/s11390-025-4684-9,doi:10.1007/978-3-540-30538-5_9
doi:10.1007/s11390-025-4684-9,doi:10.1145/3158091
doi:10.1007/s11390-025-4684-9,doi:10.1145/3380809
doi:10.1007/s11390-025-4684-9,doi:10.1145/3498707
doi:10.1007/s13389-023-00310-8,doi:10.1007/s00165-014-0326-7
doi:10.1016/j.aim.2011.04.012,arxiv:cs/0612134
doi:10.1016/j.aim.2011.04.012,doi:10.1016/j.jalgebra.2010.10.031
doi:10.1016/j.dam.2016.11.016,arxiv:1206.5941
doi:10.1016/j.entcs.2006.11.037,doi:10.1145/322186.322198
doi:10.1016/j.entcs.2006.11.037,doi:10.1145/357073.357079
doi:10.1016/j.ic.2015.02.003,arxiv:cs/9901015
doi:10.1016/j.ic.2015.02.003,doi:10.1016/j.tcs.2014.11.030
doi:10.1016/j.ipl.2006.01.014,doi:10.1070/im2003v067n01abeh000422
doi:10.1016/j.ipl.2014.05.012,arxiv:cs/0102013
doi:10.1016/j.ipl.2014.05.012,arxiv:cs/9901015
doi:10.1016/j.ipl.2024.106556,doi:10.1137/s0097539796302531
doi:10.1016/j.jalgebra.2010.10.031,arxiv:cs/0612134
doi:10.1016/j.jcss.2016.10.008,arxiv:0810.4796
doi:10.1016/j.jcss.2016.10.008,arxiv:1106.4141
doi:10.1016/j.jcss.2016.10.008,arxiv:1206.5941
doi:10.1016/j.laa.2017.12.020,doi:10.1016/j.laa.2017.03.015
doi:10.1016/j.scico.2010.07.004,doi:10.1145/357073.357079
doi:10.1016/j.tcs.2004.12.031,arxiv:quant-ph/0201139
doi:10.1016/j.tcs.2004.12.031,arxiv:quant-ph/0302022
doi:10.1016/j.tcs.2012.05.039,arxiv:1005.1601
doi:10.1016/j.tcs.2012.05.039,arxiv:quant-ph/0311189
doi:10.1016/j.tcs.2012.05.039,doi:10.1109/focs.2009.55
doi:10.1016/j.tcs.2012.05.039,doi:10.1109/focs.2011.75
doi:10.1016/j.tcs.2012.05.039,doi:10.1145/1250790.1250867
doi:10.1016/j.tcs.2014.11.030,arxiv:cs/9901015
doi:10.1016/j.tcs.2018.11.015,doi:10.1145/174130.174138
doi:10.1016/j.tcs.2018.11.015,doi:10.1145/502090.502097
doi:10.1016/j.tcs.2020.05.048,doi:10.1016/j.tcs.2018.11.015
doi:10.1016/j.tcs.2020.05.048,doi:10.1070/im2003v067n01abeh000422
doi:10.1016/j.tcs.2021.02.005,arxiv:cs/9910001
doi:10.1017/fmp.2024.20,doi:10.1093/imrn/rnad273
doi:10.1017/fms.2020.26,doi:10.1007/s10208-014-9222-z
doi:10.1017/s0956796816000216,arxiv:1411.3967
doi:10.1017/s0960129511000193,doi:10.1137/0207005
doi:10.1017/s1471068424000413,arxiv:2202.01769
doi:10.1038/ncomms9735,arxiv:quant-ph/0611209
doi:10.1038/ncomms9735,doi:10.1103/physreva.60.2737
doi:10.1038/ncomms9735,doi:10.1103/physreva.72.050305
doi:10.1038/s41467-017-00705-2,doi:10.1017/cbo9780511804090
doi:10.1038/s41467-017-00705-2,doi:10.1103/physrevlett.118.040502
doi:10.1063/1.5011338,arxiv:1307.5143
doi:10.1063/5.0113731,arxiv:1301.1363
doi:10.1063/5.0113731,doi:10.1145/2491533.2491549
doi:10.1088/1367-2630/aa5fdb,doi:10.1017/cbo9780511804090
doi:10.1088/1367-2630/aa5fdb,doi:10.1098/rspa.2010.0301
doi:10.1088/1367-2630/aa5fdb,doi:10.1103/physrevlett.117.080501
doi:10.1088/1367-2630/aa5fdb,doi:10.1103/physrevlett.118.040502
doi:10.1088/2058-9565/ac6973,doi:10.22331/q-2021-06-17-479
doi:10.1090/proc/13310,arxiv:0907.2850
doi:10.1090/proc/13310,arxiv:1204.4693
doi:10.1090/proc/13310,arxiv:1305.7387
doi:10.1090/proc/13310,arxiv:cs/0612134
doi:10.1090/proc/13310,doi:10.1007/s00037-009-0279-z
doi:10.1090/proc/13310,doi:10.1016/j.aim.2011.04.012
doi:10.1090/proc/13310,doi:10.1016/j.jalgebra.2010.10.031
doi:10.1090/s0002-9939-2015-12610-x#sthash.phkjnbmn.dpuf,doi:10.1145/28395.28404
doi:10.1093/imrn/rnad273,arxiv:0704.0213
doi:10.1093/imrn/rnad273,arxiv:1901.04576
doi:10.1093/imrn/rnad273,arxiv:2002.00788
doi:10.1093/imrn/rnad273,doi:10.1007/s00037-009-0279-z
doi:10.1093/imrn/rnad273,doi:10.1017/cbo9780511804090
doi:10.1098/rspa.2010.0301,doi:10.1017/cbo9780511804090
doi:10.1103/4b99-xmqn,doi:10.1098/rspa.2010.0301
doi:10.1103/4b99-xmqn,doi:10.1103/physrevlett.117.080501
doi:10.1103/4b99-xmqn,doi:10.22331/q-2024-12-09-1552
doi:10.1103/l5y6-6zxv,arxiv:quant-ph/0211174
doi:10.1103/physreva.102.062608,doi:10.1038/ncomms9735
doi:10.1103/physreva.65.012318,doi:10.1103/physreva.60.2737
doi:10.1103/physreva.72.050305,doi:10.1103/physreva.60.2737
doi:10.1103/physreva.72.050305,doi:10.1103/physreva.65.012318
doi:10.1103/physreva.72.050305,doi:10.1103/physrevlett.89.197901
doi:10.1103/physreva.74.052311,doi:10.1103/physreva.72.050305
doi:10.1103/physreva.91.032308,doi:10.1103/physreva.67.052301
doi:10.1103/physreva.91.042316,doi:10.1098/rspa.2010.0301
doi:10.1103/physreva.91.042316,doi:10.1103/physrevlett.112.130502
doi:10.1103/physreva.95.042336,doi:10.1098/rspa.2010.0301
doi:10.1103/physreva.95.042336,doi:10.1103/physrevlett.112.130502
doi:10.1103/physreva.95.042336,doi:10.1103/physrevlett.117.080501
doi:10.1103/physreva.96.032321,doi:10.1017/cbo9780511804090
doi:10.1103/physreva.96.032321,doi:10.1098/rspa.2010.0301
doi:10.1103/physreva.96.040302,doi:10.1088/1367-2630/aa5fdb
doi:10.1103/physreva.96.040302,doi:10.1098/rspa.2010.0301
doi:10.1103/physreva.96.040302,doi:10.1103/physrevlett.112.130502
doi:10.1103/physreva.96.040302,doi:10.1103/physrevlett.117.080501
doi:10.1103/physreva.96.062307,doi:10.1103/physreva.96.022301
doi:10.1103/physreva.96.062307,doi:10.1103/physrevlett.112.130502
doi:10.1103/physreva.96.062307,doi:10.1103/physrevlett.117.080501
doi:10.1103/physreva.99.012344,doi:10.1103/physrevlett.112.130502
doi:10.1103/physrevlett.112.130502,doi:10.1098/rspa.2010.0301
doi:10.1103/physrevlett.117.080501,doi:10.1098/rspa.2010.0301
doi:10.1103/physrevlett.118.040502,arxiv:1009.5104
doi:10.1103/physrevlett.118.040502,doi:10.1017/cbo9780511804090
doi:10.1103/physrevlett.118.040502,doi:10.1098/rspa.2010.0301
doi:10.1103/physrevlett.118.040502,doi:10.1103/physrevlett.112.130502
doi:10.1103/physrevlett.118.040502,doi:10.1103/physrevlett.117.080501
doi:10.1103/physrevlett.121.050501,doi:10.1103/physrevlett.115.020501
doi:10.1103/physrevlett.121.150504,doi:10.1073/pnas.1507647113
doi:10.1103/physrevlett.121.150504,doi:10.1103/physreva.60.2737
doi:10.1103/physrevlett.121.150504,doi:10.1103/physreva.65.012318
doi:10.1103/physrevlett.121.150504,doi:10.1103/physreva.72.050305
doi:10.1103/physrevlett.121.150504,doi:10.1103/physrevlett.115.020501
doi:10.1103/physrevlett.121.150504,doi:10.1103/physrevlett.89.197901
doi:10.1103/physrevlett.122.120504,doi:10.1038/ncomms9735
doi:10.1103/physrevlett.122.120504,doi:10.1103/physreva.72.050305
doi:10.1103/physrevlett.134.140601,doi:10.22331/q-2022-11-28-863
doi:10.1103/physrevlett.89.197901,doi:10.1103/physreva.60.2737
doi:10.1103/physrevresearch.2.033125,doi:10.1038/s41467-017-00705-2
doi:10.1103/physrevresearch.2.033125,doi:10.1098/rspa.2010.0301
doi:10.1103/physrevresearch.3.033207,doi:10.1098/rspa.2010.0301
doi:10.1103/physrevresearch.3.033207,doi:10.1103/physrevlett.117.080501
doi:10.1103/physrevx.14.041068,arxiv:0804.3401
doi:10.1103/prxquantum.3.040327,arxiv:1307.5143
doi:10.1103/prxquantum.3.040327,arxiv:1311.3161
doi:10.1103/prxquantum.3.040327,arxiv:quant-ph/0606140
doi:10.1103/prxquantum.3.040327,doi:10.1017/cbo9780511804090
doi:10.1103/prxquantum.3.040327,doi:10.1103/physreva.96.032321
doi:10.1103/prxquantum.3.040327,doi:10.1145/2491533.2491549
doi:10.1103/prxquantum.3.040327,doi:10.22331/q-2019-09-30-189
doi:10.1103/prxquantum.3.040327,doi:10.22331/q-2021-06-02-465
doi:10.1103/prxquantum.3.040327,doi:10.4230/lipics.stacs.2020.20
doi:10.1108/ftpgl-07-2025-0071,arxiv:1910.11588
doi:10.1109/ccc.2012.42,arxiv:quant-ph/0301023
doi:10.1109/ccc.2012.42,arxiv:quant-ph/0302079
doi:10.1109/ccc.2012.42,arxiv:quant-ph/0406180
doi:10.1109/ccc.2013.24,arxiv:0804.3401
doi:10.1109/ccc.2013.24,arxiv:0905.1300
doi:10.1109/ccc.2013.24,arxiv:cs/9901015
doi:10.1109/focs.2009.55,arxiv:quant-ph/0201007
doi:10.1109/focs.2009.55,doi:10.1145/502090.502097
doi:10.1109/focs.2011.75,arxiv:1005.1601
doi:10.1109/focs.2011.75,doi:10.1109/focs.2009.55
doi:10.1109/focs.2012.43,arxiv:0907.2850
doi:10.1109/focs.2012.43,arxiv:1011.1350
doi:10.1109/focs.2012.43,arxiv:cs/0612134
doi:10.1109/focs.2012.43,doi:10.1016/j.aim.2011.04.012
doi:10.1109/focs.2012.43,doi:10.1016/j.jalgebra.2010.10.031
doi:10.1109/focs.2012.68,arxiv:0910.4266
doi:10.1109/focs.2012.68,arxiv:1112.2000
doi:10.1109/focs.2012.68,arxiv:1205.0968
doi:10.1109/focs.2015.67,arxiv:1107.3127
doi:10.1109/focs.2015.67,doi:10.1145/174130.174138
doi:10.1109/focs.2015.67,doi:10.1145/1754399.1754401
doi:10.1109/focs.2015.67,doi:10.1145/28395.28404
doi:10.1109/focs.2016.13,arxiv:cs/9901015
doi:10.1109/focs.2016.66,arxiv:0910.4266
doi:10.1109/focs.2016.66,arxiv:1005.1601
doi:10.1109/focs.2016.66,arxiv:quant-ph/0303041
doi:10.1109/focs.2016.66,doi:10.1145/2897518.2897644
doi:10.1109/focs.2017.12,arxiv:1005.0418
doi:10.1109/focs.2017.12,arxiv:1407.6756
doi:10.1109/focs.2017.12,arxiv:1502.01063
doi:10.1109/focs.2017.12,arxiv:1511.06022
doi:10.1109/focs.2017.12,doi:10.1145/2746539.2746609
doi:10.1109/focs.2017.12,doi:10.1145/2902251.2902285
doi:10.1109/focs.2017.26,arxiv:1502.01063
doi:10.1109/focs.2017.26,arxiv:1504.01431
doi:10.1109/focs.2017.26,arxiv:1511.06022
doi:10.1109/focs.2017.46,doi:10.1145/2491533.2491549
doi:10.1109/focs.2018.00075,arxiv:1207.0550
doi:10.1109/focs.2018.00075,arxiv:1409.0260
doi:10.1109/focs.2018.00075,arxiv:1505.07432
doi:10.1109/focs.2019.00063,arxiv:1004.3165
doi:10.1109/focs.2019.00063,arxiv:1811.10090
doi:10.1109/focs.2019.00063,arxiv:quant-ph/0303138
doi:10.1109/focs.2019.00063,doi:10.1109/focs.2016.66
doi:10.1109/focs.2019.00063,doi:10.1109/tit.2007.896888
doi:10.1109/focs.2019.00063,doi:10.1145/3055399.3055401
doi:10.1109/focs.2019.00077,arxiv:1709.07635
doi:10.1109/focs.2019.00077,doi:10.1007/s00037-017-0159-x
doi:10.1109/focs.2019.00077,doi:10.1017/cbo9780511804090
doi:10.1109/focs.2019.00077,doi:10.1145/972639.972643
doi:10.1109/focs52979.2021.00019,arxiv:0902.3757
doi:10.1109/focs52979.2021.00019,arxiv:1212.4548
doi:10.1109/focs52979.2021.00019,arxiv:1506.04350
doi:10.1109/focs52979.2021.00019,arxiv:1511.07860
doi:10.1109/focs52979.2021.00019,arxiv:1608.04355
doi:10.1109/focs52979.2021.00019,arxiv:1709.07635
doi:10.1109/focs52979.2021.00019,arxiv:2002.08533
doi:10.1109/focs52979.2021.00019,doi:10.1002/rsa.3240040202
doi:10.1109/focs52979.2021.00019,doi:10.1002/rsa.3240040203
doi:10.1109/focs52979.2021.00019,doi:10.1007/s00037-015-0100-0
doi:10.1109/focs52979.2021.00019,doi:10.1016/s0019-9958(82)90382-5
doi:10.1109/focs52979.2021.00019,doi:10.1109/focs.2019.00077
doi:10.1109/focs52979.2021.00019,doi:10.1145/3055399.3055472
doi:10.1109/focs52979.2021.00019,doi:10.4086/toc.2018.v014a009
doi:10.1109/focs54457.2022.00041,arxiv:1401.0976
doi:10.1109/focs54457.2022.00041,arxiv:1905.00091
doi:10.1109/focs54457.2022.00041,doi:10.1145/3519935.3520025
doi:10.1109/icnp55882.2022.9940333,doi:10.1145/177492.177725
doi:10.1109/lics.2001.932480,doi:10.1145/357073.357079
doi:10.1109/lics.2019.8785883,arxiv:1602.04353
doi:10.1109/lics.2019.8785883,arxiv:1802.03255
doi:10.1109/lics.2019.8785883,doi:10.1137/s0097539700376676
doi:10.1109/tit.2007.896888,arxiv:cs/0309033
doi:10.1109/tit.2007.896888,arxiv:cs/9910010
doi:10.1109/tit.2007.896888,arxiv:quant-ph/0303138
doi:10.1109/tit.2007.896888,doi:10.1070/im2003v067n01abeh000422
doi:10.1109/tit.2016.2538278,arxiv:0809.2093
doi:10.1109/tit.2016.2616125,doi:10.1109/focs.2012.68
doi:10.1109/tit.2018.2811509,doi:10.1103/physreva.62.012313
doi:10.1109/tit.2025.3550192,arxiv:1712.10261
doi:10.1109/tqe.2026.3687237,arxiv:1906.05832
doi:10.1109/tqe.2026.3687237,arxiv:2210.01601
doi:10.1137/070708093,doi:10.1137/s0097539700376676
doi:10.1137/070708093,doi:10.1145/1120582.1120584
doi:10.1137/140957299,doi:10.1145/2746539.2746609
doi:10.1137/140971944,arxiv:cs/9901015
doi:10.1137/140971944,doi:10.1137/s0097539796302531
doi:10.1137/18m1174829,doi:10.1016/j.laa.2017.12.020
doi:10.1137/21m142188x,arxiv:1305.1979
