id,citekey,doi,arxiv_id,title,authors,n_authors,year,venue,venue_short,venue_tier,cited_by_count,categories,n_categories,arxiv_categories,status,reason,priority,sources,discovered_via,snowball_depth,first_seen,url,pdf_url,abstract
arxiv:2212.09285,pich2022localizability,10.1007/s00037-024-00257-0,2212.09285,Localizability of the approximation method,Jan Pich,1,2022,computational complexity,CC,target,0,circuit-complexity; meta-complexity,2,cs.CC; cs.DM,candidate,,,arxiv; crossref,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/2212.09285v1,https://arxiv.org/pdf/2212.09285v1,"We use the approximation method of Razborov to analyze the locality barrier which arose from the investigation of the hardness magnification approach to complexity lower bounds. Adapting a limitation of the approximation method obtained by Razborov, we show that in many cases it is not possible to combine the approximation method with typical (localizable) hardness magnification theorems to derive strong circuit lower bounds. In particular, one cannot use the approximation method to derive an extremely strong constant-depth circuit lower bound and then magnify it to an $NC^1$ lower bound for an explicit function. To prove this we show that lower bounds obtained by the approximation method are in many cases localizable in the sense that they imply lower bounds for circuits which are allowed to use arbitrarily powerful oracles with small fan-in."
doi:10.1145/3530258,,10.1145/3530258,,Oracle Separation of BQP and PH,Ran Raz; Avishay Tal,2,2022,Journal of the ACM,JACM,target,15,circuit-complexity; quantum-complexity; structural,3,,candidate,,,crossref,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.1145/3530258,,"We present a distribution D over inputs in {± 1} 2 N , such that: (1) There exists a quantum algorithm that makes one (quantum) query to the input, and runs in time O (log N ), that distinguishes between D and the uniform distribution with advantage Ω (1/log N ). (2) No Boolean circuit of quasi-polynomial size and constant depth distinguishes between D and the uniform distribution with advantage better than polylog(N)/√ N . By well-known reductions, this gives a separation of the classes Promise- BQP and Promise- PH in the black-box model and implies an oracle relative to which BQP is not contained in PH ."
doi:10.22331/q-2022-09-22-815,,10.22331/q-2022-09-22-815,,The XP Stabiliser Formalism: a Generalisation of the Pauli Stabiliser Formalism with Arbitrary Phases,Mark A. Webster; Benjamin J. Brown; Stephen D. Bartlett,3,2022,Quantum,,unknown,27,quantum-complexity,1,,candidate,,,crossref,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.22331/q-2022-09-22-815,,"We propose an extension to the Pauli stabiliser formalism that includes fractional 2 &#x03C0; / N rotations around the Z axis for some integer N . The resulting generalised stabiliser formalism – denoted the XP stabiliser formalism – allows for a wider range of states and codespaces to be represented. We describe the states which arise in the formalism, and demonstrate an equivalence between XP stabiliser states and 'weighted hypergraph states' – a generalisation of both hypergraph and weighted graph states. Given an arbitrary set of XP operators, we present algorithms for determining the codespace and logical operators for an XP code. Finally, we consider whether measurements of XP operators on XP codes can be classically simulated."
arxiv:2109.01342,gamarnik2021circuit,10.61102/1024-2953-mprf.2024.30.1.003,2109.01342,Circuit Lower Bounds for the p-Spin Optimization Problem,David Gamarnik; Aukosh Jagannath; Alexander S. Wein,3,2021,Markov Processes And Related Fields,,unknown,0,circuit-complexity,1,cs.CC; math.PR,candidate,,,arxiv; crossref,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/2109.01342v2,https://arxiv.org/pdf/2109.01342v2,"We consider the problem of finding a near ground state of a $p$-spin model with Rademacher couplings by means of a low-depth circuit. As a direct extension of the authors' recent work [Gamarnik, Jagannath, Wein 2020], we establish that any poly-size $n$-output circuit that produces a spin assignment with objective value within a certain constant factor of optimality, must have depth at least $\log n/(2\log\log n)$ as $n$ grows. This is stronger than the known state of the art bounds of the form $Ω(\log n/(k(n)\log\log n))$ for similar combinatorial optimization problems, where $k(n)$ depends on the optimality value. For example, for the largest clique problem $k(n)$ corresponds to the square of the size of the clique [Rossman 2010]. At the same time our results are not quite comparable since in our case the circuits are required to produce a solution itself rather than solving the associated decision problem. As in our earlier work, the approach is based on the overlap gap property (OGP) exhibited by random $p$-spin models, but the derivation of the circuit lower bound relies further on standard facts from Fourier analysis on the Boolean cube, in particular the Linial-Mansour-Nisan Theorem. To the best of our knowledge, this is the first instance when methods from spin glass theory have ramifications for circuit complexity."
arxiv:2108.03171,chia2021quantum,,2108.03171,Quantum Meets the Minimum Circuit Size Problem,Nai-Hui Chia; Chi-Ning Chou; Jiayu Zhang; Ruizhe Zhang,4,2021,arXiv,arXiv,other,0,circuit-complexity; fine-grained; meta-complexity; quantum-complexity,4,quant-ph; cs.CC; cs.CR,candidate,,,arxiv,arxiv:minimum circuit size problem,0,2026-08-10,http://arxiv.org/abs/2108.03171v3,https://arxiv.org/pdf/2108.03171v3,"In this work, we initiate the study of the Minimum Circuit Size Problem (MCSP) in the quantum setting. MCSP is a problem to compute the circuit complexity of Boolean functions. It is a fascinating problem in complexity theory -- its hardness is mysterious, and a better understanding of its hardness can have surprising implications to many fields in computer science. We first define and investigate the basic complexity-theoretic properties of minimum quantum circuit size problems for three natural objects: Boolean functions, unitaries, and quantum states. We show that these problems are not trivially in NP but in QCMA (or have QCMA protocols). Next, we explore the relations between the three quantum MCSPs and their variants. We discover that some reductions that are not known for classical MCSP exist for quantum MCSPs for unitaries and states, e.g., search-to-decision reduction and self-reduction. Finally, we systematically generalize results known for classical MCSP to the quantum setting (including quantum cryptography, quantum learning theory, quantum circuit lower bounds, and quantum fine-grained complexity) and also find new connections to tomography and quantum gravity. Due to the fundamental differences between classical and quantum circuits, most of our results require extra care and reveal properties and phenomena unique to the quantum setting. Our findings could be of interest for future studies, and we post several open problems for further exploration along this direction."
arxiv:2002.08533,kabanets2020algorithms,10.1145/3470861,2002.08533,Algorithms and Lower Bounds for de Morgan Formulas of Low-Communication Leaf Gates,Valentine Kabanets; Sajin Koroth; Zhenjian Lu; Dimitrios Myrisiotis; Igor Oliveira,5,2020,ACM Transactions on Computation Theory,TOCT,other,0,circuit-complexity; communication-complexity; derandomization; meta-complexity,4,cs.CC,included,algorithms and lower bounds for de Morgan formulas; formula size resource bound,2,arxiv; crossref,arxiv:minimum circuit size problem,0,2026-08-10,http://arxiv.org/abs/2002.08533v1,https://arxiv.org/pdf/2002.08533v1,"The class $FORMULA[s] \circ \mathcal{G}$ consists of Boolean functions computable by size-$s$ de Morgan formulas whose leaves are any Boolean functions from a class $\mathcal{G}$. We give lower bounds and (SAT, Learning, and PRG) algorithms for $FORMULA[n^{1.99}]\circ \mathcal{G}$, for classes $\mathcal{G}$ of functions with low communication complexity. Let $R^{(k)}(\mathcal{G})$ be the maximum $k$-party NOF randomized communication complexity of $\mathcal{G}$. We show: (1) The Generalized Inner Product function $GIP^k_n$ cannot be computed in $FORMULA[s]\circ \mathcal{G}$ on more than $1/2+\varepsilon$ fraction of inputs for $$ s = o \! \left ( \frac{n^2}{ \left(k \cdot 4^k \cdot {R}^{(k)}(\mathcal{G}) \cdot \log (n/\varepsilon) \cdot \log(1/\varepsilon) \right)^{2}} \right).$$ As a corollary, we get an average-case lower bound for $GIP^k_n$ against $FORMULA[n^{1.99}]\circ PTF^{k-1}$. (2) There is a PRG of seed length $n/2 + O\left(\sqrt{s} \cdot R^{(2)}(\mathcal{G}) \cdot\log(s/\varepsilon) \cdot \log (1/\varepsilon) \right)$ that $\varepsilon$-fools $FORMULA[s] \circ \mathcal{G}$. For $FORMULA[s] \circ LTF$, we get the better seed length $O\left(n^{1/2}\cdot s^{1/4}\cdot \log(n)\cdot \log(n/\varepsilon)\right)$. This gives the first non-trivial PRG (with seed length $o(n)$) for intersections of $n$ half-spaces in the regime where $\varepsilon \leq 1/n$. (3) There is a randomized $2^{n-t}$-time $\#$SAT algorithm for $FORMULA[s] \circ \mathcal{G}$, where $$t=Ω\left(\frac{n}{\sqrt{s}\cdot\log^2(s)\cdot R^{(2)}(\mathcal{G})}\right)^{1/2}.$$ In particular, this implies a nontrivial #SAT algorithm for $FORMULA[n^{1.99}]\circ LTF$. (4) The Minimum Circuit Size Problem is not in $FORMULA[n^{1.99}]\circ XOR$. On the algorithmic side, we show that $FORMULA[n^{1.99}] \circ XOR$ can be PAC-learned in time $2^{O(n/\log n)}$."
doi:10.4230/lipics.itcs.2022.6,anshu2020circuit,10.4230/lipics.itcs.2022.6,2011.02044,Circuit lower bounds for low-energy states of quantum code Hamiltonians,Anurag Anshu; Chinmay Nirkhe,2,2020,arXiv,arXiv,other,0,circuit-complexity; quantum-complexity,2,quant-ph; cs.CC,candidate,,,arxiv,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/2011.02044v5,https://arxiv.org/pdf/2011.02044v5,"The No Low-energy Trivial States (NLTS) conjecture of Freedman and Hastings, 2014 -- which posits the existence of a local Hamiltonian with a super-constant quantum circuit lower bound on the complexity of all low-energy states -- identifies a fundamental obstacle to the resolution of the quantum PCP conjecture. In this work, we provide new techniques, based on entropic and local indistinguishability arguments, that prove circuit lower bounds for all the low-energy states of local Hamiltonians arising from quantum error-correcting codes. For local Hamiltonians arising from nearly linear-rate or nearly linear-distance LDPC stabilizer codes, we prove super-constant circuit lower bounds for the complexity of all states of energy o(n). Such codes are known to exist and are not necessarily locally testable, a property previously suspected to be essential for the NLTS conjecture. Curiously, such codes can also be constructed on a two-dimensional lattice, showing that low-depth states cannot accurately approximate the ground-energy even in physically relevant systems."
arxiv:2012.14095,pich2020learning,10.1007/s00037-024-00261-4,2012.14095,Learning algorithms from circuit lower bounds,Ján Pich,1,2020,computational complexity,CC,target,0,circuit-complexity; derandomization; meta-complexity; proof-complexity,4,cs.CC; cs.CR; cs.LG; cs.LO,candidate,,,arxiv; crossref,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/2012.14095v1,https://arxiv.org/pdf/2012.14095v1,"We revisit known constructions of efficient learning algorithms from various notions of constructive circuit lower bounds such as distinguishers breaking pseudorandom generators or efficient witnessing algorithms which find errors of small circuits attempting to compute hard functions. As our main result we prove that if it is possible to find efficiently, in a particular interactive way, errors of many p-size circuits attempting to solve hard problems, then p-size circuits can be PAC learned over the uniform distribution with membership queries by circuits of subexponential size. The opposite implication holds as well. This provides a new characterisation of learning algorithms and extends the natural proofs barrier of Razborov and Rudich. The proof is based on a method of exploiting Nisan-Wigderson generators introduced by Krajíček (2010) and used to analyze complexity of circuit lower bounds in bounded arithmetic. An interesting consequence of known constructions of learning algorithms from circuit lower bounds is a learning speedup of Oliveira and Santhanam (2016). We present an alternative proof of this phenomenon and discuss its potential to advance the program of hardness magnification."
arxiv:2007.12048,modanese2020lower,10.1007/978-3-030-79416-3_18,2007.12048,Lower Bounds and Hardness Magnification for Sublinear-Time Shrinking Cellular Automata,Augusto Modanese,1,2020,Computer Science – Theory and Applications,CSR,other,0,circuit-complexity; meta-complexity,2,cs.CC; cs.FL,candidate,,,arxiv; crossref,arxiv:minimum circuit size problem,0,2026-08-10,http://arxiv.org/abs/2007.12048v3,https://arxiv.org/pdf/2007.12048v3,"The minimum circuit size problem (MCSP) is a string compression problem with a parameter $s$ in which, given the truth table of a Boolean function over inputs of length $n$, one must answer whether it can be computed by a Boolean circuit of size at most $s(n) \ge n$. Recently, McKay, Murray, and Williams (STOC, 2019) proved a hardness magnification result for MCSP involving (one-pass) streaming algorithms: For any reasonable $s$, if there is no $\mathsf{poly}(s(n))$-space streaming algorithm with $\mathsf{poly}(s(n))$ update time for $\mathsf{MCSP}[s]$, then $\mathsf{P} \neq \mathsf{NP}$. We prove an analogous result for the (provably) strictly less capable model of shrinking cellular automata (SCAs), which are cellular automata whose cells can spontaneously delete themselves. We show every language accepted by an SCA can also be accepted by a streaming algorithm of similar complexity, and we identify two different aspects in which SCAs are more restricted than streaming algorithms. We also show there is a language which cannot be accepted by any SCA in $o(n / \log n)$ time, even though it admits an $O(\log n)$-space streaming algorithm with $O(\log n)$ update time."
arxiv:2012.01920,arunachalam2020quantum,10.1109/focs52979.2021.00062,2012.01920,Quantum learning algorithms imply circuit lower bounds,Srinivasan Arunachalam; Alex B. Grilo; Tom Gur; Igor C. Oliveira; Aarthi Sundaram,5,2020,2021 IEEE 62nd Annual Symposium on Foundations of Computer Science (FOCS),FOCS,target,0,circuit-complexity; derandomization; quantum-complexity,3,quant-ph; cs.CC; cs.LG,candidate,,,arxiv; crossref,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/2012.01920v2,https://arxiv.org/pdf/2012.01920v2,"We establish the first general connection between the design of quantum algorithms and circuit lower bounds. Specifically, let $\mathfrak{C}$ be a class of polynomial-size concepts, and suppose that $\mathfrak{C}$ can be PAC-learned with membership queries under the uniform distribution with error $1/2 - γ$ by a time $T$ quantum algorithm. We prove that if $γ^2 \cdot T \ll 2^n/n$, then $\mathsf{BQE} \nsubseteq \mathfrak{C}$, where $\mathsf{BQE} = \mathsf{BQTIME}[2^{O(n)}]$ is an exponential-time analogue of $\mathsf{BQP}$. This result is optimal in both $γ$ and $T$, since it is not hard to learn any class $\mathfrak{C}$ of functions in (classical) time $T = 2^n$ (with no error), or in quantum time $T = \mathsf{poly}(n)$ with error at most $1/2 - Ω(2^{-n/2})$ via Fourier sampling. In other words, even a marginal improvement on these generic learning algorithms would lead to major consequences in complexity theory. Our proof builds on several works in learning theory, pseudorandomness, and computational complexity, and crucially, on a connection between non-trivial classical learning algorithms and circuit lower bounds established by Oliveira and Santhanam (CCC 2017). Extending their approach to quantum learning algorithms turns out to create significant challenges. To achieve that, we show among other results how pseudorandom generators imply learning-to-lower-bound connections in a generic fashion, construct the first conditional pseudorandom generator secure against uniform quantum computations, and extend the local list-decoding algorithm of Impagliazzo, Jaiswal, Kabanets and Wigderson (SICOMP 2010) to quantum circuits via a delicate analysis. We believe that these contributions are of independent interest and might find other applications."
arxiv:1911.00722,sima2019solution,,1911.00722,A Solution of the P versus NP Problem based on specific property of clique function,Boyu Sima,1,2019,arXiv,arXiv,other,0,circuit-complexity,1,cs.CC,candidate,,,arxiv,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/1911.00722v2,https://arxiv.org/pdf/1911.00722v2,"Circuit lower bounds are important since it is believed that a super-polynomial circuit lower bound for a problem in NP implies that P!=NP. Razborov has proved superpolynomial lower bounds for monotone circuits by using method of approximation. By extending this approach, researchers have proved exponential lower bounds for the monotone network complexity of several different functions. But until now, no one could prove a non-linear lower bound for the non-monotone complexity of any Boolean function in NP. While we show that in this paper by replacement of each Not gates into constant 1 equivalently in standard circuit for clique problem, it can be proved that non-monotone network has the same or higher lower bound compared to the monotone one for computing the clique function. This indicates that the non-monotone network complexity of the clique function is super-polynomial which implies that P!=NP."
doi:10.23638/lmcs-16(2:12)2020,bydzovsky2019consistency,10.23638/lmcs-16(2:12)2020,1905.12935,Consistency of circuit lower bounds with bounded theories,Jan Bydzovsky; Jan Krajicek; Igor C. Oliveira,3,2019,"Logical Methods in Computer Science, Volume 16, Issue 2 (June 18, 2020) lmcs:5578",LMCS,other,0,circuit-complexity; hardness-of-approximation,2,cs.CC; math.LO,candidate,,,arxiv,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/1905.12935v4,https://arxiv.org/pdf/1905.12935v4,"Proving that there are problems in $\mathsf{P}^\mathsf{NP}$ that require boolean circuits of super-linear size is a major frontier in complexity theory. While such lower bounds are known for larger complexity classes, existing results only show that the corresponding problems are hard on infinitely many input lengths. For instance, proving almost-everywhere circuit lower bounds is open even for problems in $\mathsf{MAEXP}$. Giving the notorious difficulty of proving lower bounds that hold for all large input lengths, we ask the following question: Can we show that a large set of techniques cannot prove that $\mathsf{NP}$ is easy infinitely often? Motivated by this and related questions about the interaction between mathematical proofs and computations, we investigate circuit complexity from the perspective of logic. Among other results, we prove that for any parameter $k \geq 1$ it is consistent with theory $T$ that computational class ${\mathcal C} \not \subseteq \textit{i.o.}\mathrm{SIZE}(n^k)$, where $(T, \mathcal{C})$ is one of the pairs: $T = \mathsf{T}^1_2$ and ${\mathcal C} = \mathsf{P}^\mathsf{NP}$, $T = \mathsf{S}^1_2$ and ${\mathcal C} = \mathsf{NP}$, $T = \mathsf{PV}$ and ${\mathcal C} = \mathsf{P}$. In other words, these theories cannot establish infinitely often circuit upper bounds for the corresponding problems. This is of interest because the weaker theory $\mathsf{PV}$ already formalizes sophisticated arguments, such as a proof of the PCP Theorem. These consistency statements are unconditional and improve on earlier theorems of [KO17] and [BM18] on the consistency of lower bounds with $\mathsf{PV}$."
doi:10.1109/focs.2019.00077,,10.1109/focs.2019.00077,,Hardness Magnification for all Sparse NP Languages,Lijie Chen; Ce Jin; R. Ryan Williams,3,2019,2019 IEEE 60th Annual Symposium on Foundations of Computer Science (FOCS),FOCS,target,21,meta-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1109/focs.2019.00077,,
doi:10.1002/rsa.20786,,10.1002/rsa.20786,,On polynomial approximations to AC,Prahladh Harsha; Srikanth Srinivasan,2,2018,Random Structures &amp; Algorithms,,unknown,7,derandomization,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1002/rsa.20786,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Frsa.20786,"Classical approximation results show that any circuit of size and depth has an ‐error probabilistic polynomial over the reals of degree . We improve this upper bound to , which is much better for small values of . We then use this result to show that ‐wise independence fools circuits of size and depth up to error at most , improving on Tal's strengthening of Braverman's result that ‐wise independence suffices. To our knowledge, this is the first PRG construction for that achieves optimal dependence on the error . We also prove lower bounds on the best polynomial approximations to . We show that any polynomial approximating the function on bits to a small constant error must have degree at least . This result improves exponentially on a result of Meka, Nguyen, and Vu ( Theory Comput . 2016)."
doi:10.1007/s00037-018-0166-6,,10.1007/s00037-018-0166-6,,The Landscape of Communication Complexity Classes,Mika Göös; Toniann Pitassi; Thomas Watson,3,2018,computational complexity,CC,target,23,communication-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1007/s00037-018-0166-6,http://link.springer.com/content/pdf/10.1007/s00037-018-0166-6.pdf,
doi:10.1109/focs.2017.12,,10.1109/focs.2017.12,1706.06407,Distributed PCP Theorems for Hardness of Approximation in P,Amir Abboud; Aviad Rubinstein; Ryan Williams,3,2017,2017 IEEE 58th Annual Symposium on Foundations of Computer Science (FOCS),FOCS,target,27,fine-grained; hardness-of-approximation; interactive-proofs; query-complexity,4,,candidate,,,crossref; arxiv,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1109/focs.2017.12,https://arxiv.org/pdf/1706.06407v2,"We present a new distributed model of probabilistically checkable proofs (PCP). A satisfying assignment $x \in \{0,1\}^n$ to a CNF formula $\varphi$ is shared between two parties, where Alice knows $x_1, \dots, x_{n/2}$, Bob knows $x_{n/2+1},\dots,x_n$, and both parties know $\varphi$. The goal is to have Alice and Bob jointly write a PCP that $x$ satisfies $\varphi$, while exchanging little or no information. Unfortunately, this model as-is does not allow for nontrivial query complexity. Instead, we focus on a non-deterministic variant, where the players are helped by Merlin, a third party who knows all of $x$. Using our framework, we obtain, for the first time, PCP-like reductions from the Strong Exponential Time Hypothesis (SETH) to approximation problems in P. In particular, under SETH we show that there are no truly-subquadratic approximation algorithms for Bichromatic Maximum Inner Product over {0,1}-vectors, Bichromatic LCS Closest Pair over permutations, Approximate Regular Expression Matching, and Diameter in Product Metric. All our inapproximability factors are nearly-tight. In particular, for the first two problems we obtain nearly-polynomial factors of $2^{(\log n)^{1-o(1)}}$; only $(1+o(1))$-factor lower bounds (under SETH) were known before."
doi:10.1145/3055399.3055472,,10.1145/3055399.3055472,,Formula lower bounds via the quantum method,Avishay Tal,1,2017,STOC '17: Symposium on Theory of Computing,STOC,target,12,circuit-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1145/3055399.3055472,https://dl.acm.org/doi/pdf/10.1145/3055399.3055472,
arxiv:1710.09806,allender2017minimum,10.1137/17m1157970,1710.09806,"Minimum Circuit Size, Graph Isomorphism, and Related Problems",Eric Allender; Joshua A. Grochow; Dieter van Melkebeek; Cristopher Moore; Andrew Morgan,5,2017,SIAM Journal on Computing,SICOMP,target,0,circuit-complexity; derandomization; interactive-proofs; meta-complexity,4,cs.CC,candidate,,,arxiv; crossref,arxiv:minimum circuit size problem,0,2026-08-10,http://arxiv.org/abs/1710.09806v1,https://arxiv.org/pdf/1710.09806v1,"We study the computational power of deciding whether a given truth-table can be described by a circuit of a given size (the Minimum Circuit Size Problem, or MCSP for short), and of the variant denoted as MKTP where circuit size is replaced by a polynomially-related Kolmogorov measure. All prior reductions from supposedly-intractable problems to MCSP / MKTP hinged on the power of MCSP / MKTP to distinguish random distributions from distributions produced by hardness-based pseudorandom generator constructions. We develop a fundamentally different approach inspired by the well-known interactive proof system for the complement of Graph Isomorphism (GI). It yields a randomized reduction with zero-sided error from GI to MKTP. We generalize the result and show that GI can be replaced by any isomorphism problem for which the underlying group satisfies some elementary properties. Instantiations include Linear Code Equivalence, Permutation Group Conjugacy, and Matrix Subspace Conjugacy. Along the way we develop encodings of isomorphism classes that are efficiently decodable and achieve compression that is at or near the information-theoretic optimum; those encodings may be of independent interest."
arxiv:1701.05328,forbes2017succinct,10.1145/3055399.3055496,1701.05328,Succinct Hitting Sets and Barriers to Proving Algebraic Circuits Lower Bounds,Michael A. Forbes; Amir Shpilka; Ben Lee Volk,3,2017,STOC '17: Symposium on Theory of Computing,STOC,target,0,algebraic-complexity; circuit-complexity; derandomization; meta-complexity,4,cs.CC,candidate,,,arxiv; crossref,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/1701.05328v2,https://arxiv.org/pdf/1701.05328v2,"We formalize a framework of algebraically natural lower bounds for algebraic circuits. Just as with the natural proofs notion of Razborov and Rudich for boolean circuit lower bounds, our notion of algebraically natural lower bounds captures nearly all lower bound techniques known. However, unlike the boolean setting, there has been no concrete evidence demonstrating that this is a barrier to obtaining super-polynomial lower bounds for general algebraic circuits, as there is little understanding whether algebraic circuits are expressive enough to support ""cryptography"" secure against algebraic circuits. Following a similar result of Williams in the boolean setting, we show that the existence of an algebraic natural proofs barrier is equivalent to the existence of succinct derandomization of the polynomial identity testing problem. That is, whether the coefficient vectors of polylog(N)-degree polylog(N)-size circuits is a hitting set for the class of poly(N)-degree poly(N)-size circuits. Further, we give an explicit universal construction showing that if such a succinct hitting set exists, then our universal construction suffices. Further, we assess the existing literature constructing hitting sets for restricted classes of algebraic circuits and observe that none of them are succinct as given. Yet, we show how to modify some of these constructions to obtain succinct hitting sets. This constitutes the first evidence supporting the existence of an algebraic natural proofs barrier. Our framework is similar to the Geometric Complexity Theory (GCT) program of Mulmuley and Sohoni, except that here we emphasize constructiveness of the proofs while the GCT program emphasizes symmetry. Nevertheless, our succinct hitting sets have relevance to the GCT program as they imply lower bounds for the complexity of the defining equations of polynomials computed by small circuits."
doi:10.1007/s00037-017-0159-x,,10.1007/s00037-017-0159-x,,Toward the KRW Composition Conjecture: Cubic Formula Lower Bounds via Communication Complexity,Irit Dinur; Or Meir,2,2017,computational complexity,CC,target,13,circuit-complexity; communication-complexity,2,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1007/s00037-017-0159-x,http://link.springer.com/content/pdf/10.1007/s00037-017-0159-x.pdf,
arxiv:1611.01190,oliveira2016conspiracies,,1611.01190,"Conspiracies between Learning Algorithms, Circuit Lower Bounds and Pseudorandomness",Igor C. Oliveira; Rahul Santhanam,2,2016,arXiv,arXiv,other,0,circuit-complexity; meta-complexity; structural,3,cs.CC; cs.CR; cs.DS; cs.LG,candidate,,,arxiv,arxiv:circuit lower bound; arxiv:minimum circuit size problem,0,2026-08-10,http://arxiv.org/abs/1611.01190v1,https://arxiv.org/pdf/1611.01190v1,"We prove several results giving new and stronger connections between learning, circuit lower bounds and pseudorandomness. Among other results, we show a generic learning speedup lemma, equivalences between various learning models in the exponential time and subexponential time regimes, a dichotomy between learning and pseudorandomness, consequences of non-trivial learning for circuit lower bounds, Karp-Lipton theorems for probabilistic exponential time, and NC$^1$-hardness for the Minimum Circuit Size Problem."
arxiv:1611.01706,bakali2016self,,1611.01706,"Self-reducible with easy decision version counting problems admit additive error approximation. Connections to counting complexity, exponential time complexity, and circuit lower bounds",Eleni Bakali,1,2016,arXiv,arXiv,other,0,circuit-complexity; counting-complexity; derandomization; structural,4,cs.CC; cs.DS,candidate,,,arxiv,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/1611.01706v1,https://arxiv.org/pdf/1611.01706v1,"We consider the class of counting problems,i.e. functions in $\#$P, which are self reducible, and have easy decision version, i.e. for every input it is easy to decide if the value of the function $f(x)$ is zero. For example, $\#$independent-sets of all sizes, is such a problem, and one of the hardest of this class, since it is equivalent to $\#$SAT under multiplicative approximation preserving reductions. Using these two powerful properties, self reducibility and easy decision, we prove that all problems/ functions $f$ in this class can be approximated in probabilistic polynomial time within an absolute exponential error $ε\cdot 2^{n'}, \forallε>0$, which for many of those problems (when $n'=n+$constant) implies additive approximation to the fraction $f(x)/2^n$. (Where $n'$ is the amount of non-determinism of some associated NPTM). Moreover we show that for all these problems we can have multiplicative error to the value $f(x)$, of any desired accuracy (i.e. a RAS), in time of order $2^{2n'/3}poly(n)$, which is strictly smaller than exhaustive search. We also show that $f(x)<g(x)$ can be decided deterministically in time $g(x)poly(n), \forall g$. Finally we show that the Circuit Acceptance Probability Problem, which is related to derandomization and circuit lower bounds, can be solved with high probability and in polynomial time, for the family of all circuits for which the problems of counting either satisfying or unsatisfying assignments belong to TotP (which is the Karp-closure of self reducible problems with easy decision version)."
doi:10.1109/focs.2015.67,,10.1109/focs.2015.67,1504.03398,An Average-Case Depth Hierarchy Theorem for Boolean Circuits,Benjamin Rossman; Rocco A. Servedio; Li-Yang Tan,3,2015,2015 IEEE 56th Annual Symposium on Foundations of Computer Science (FOCS),FOCS,target,19,circuit-complexity; structural,2,,candidate,,,crossref; arxiv,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.1109/focs.2015.67,https://arxiv.org/pdf/1504.03398v1,"We prove an average-case depth hierarchy theorem for Boolean circuits over the standard basis of $\mathsf{AND}$, $\mathsf{OR}$, and $\mathsf{NOT}$ gates. Our hierarchy theorem says that for every $d \geq 2$, there is an explicit $n$-variable Boolean function $f$, computed by a linear-size depth-$d$ formula, which is such that any depth-$(d-1)$ circuit that agrees with $f$ on $(1/2 + o_n(1))$ fraction of all inputs must have size $\exp({n^{Ω(1/d)}}).$ This answers an open question posed by Håstad in his Ph.D. thesis. Our average-case depth hierarchy theorem implies that the polynomial hierarchy is infinite relative to a random oracle with probability 1, confirming a conjecture of Håstad, Cai, and Babai. We also use our result to show that there is no ""approximate converse"" to the results of Linial, Mansour, Nisan and Boppana on the total influence of small-depth circuits, thus answering a question posed by O'Donnell, Kalai, and Hatami. A key ingredient in our proof is a notion of \emph{random projections} which generalize random restrictions."
doi:10.1007/s00037-015-0100-0,,10.1007/s00037-015-0100-0,,Mining Circuit Lower Bound Proofs for Meta-Algorithms,Ruiwen Chen; Valentine Kabanets; Antonina Kolokolova; Ronen Shaltiel; David Zuckerman,5,2015,computational complexity,CC,target,19,circuit-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1007/s00037-015-0100-0,http://link.springer.com/content/pdf/10.1007/s00037-015-0100-0.pdf,
